ID,TITOLO,DATA,COD.ISTAT COMUNE,COMUNE,PROVINCIA,DESCRIZIONE,CATEGORIA
236,Offerta pasto caldo a Olbia,2013-11-20 18:12:00,104017,Olbia,Olbia-Tempio,Olbia: offresi pasto caldo per chi ne ha bisogno.,2.4 Cibo e pasti
235,Raccolta Beni a Olbia,2013-11-20 18:04:00,104017,Olbia,Olbia-Tempio,Punto di raccolta allestito a Olbia (OT).,2.1 Raccolta beni
234,Distribuzione beni primari - Olbia,2013-11-20 17:53:00,104017,Olbia,Olbia-Tempio,"NELLA CHIESA DI SAN ANTONIO A OLBIA STANNO DISTRIBUENDO MATERASSI E COPERTE, E ALTRI BENI PRIMARI",2.1 Raccolta beni::2.6 Altro utile ai soccorsi
233,Disponibilita letto&pasticaldi - Porto Torres,2013-11-20 17:51:00,90058,Porto Torres,Sassari,Il ... di Porto Torres spalanca più che mai le porte a chiunque avesse bisogno di un letto e un pasto caldo,2.3 Posti letto::2.4 Cibo e pasti
232,Raccolta fondi - Pisa,2013-11-20 17:48:00,50026,Pisa,Pisa,"Cari amici, l' Associazione ...di Pisa  è vicina ai nostri conterranei duramente colpiti dalla catastrofe climatica abbattutasi sull'isola nei giorni scorsi. 
Cleopatra, come è stato ribattezzato il ciclone, ha devastato una terra già provata dalla crisi economica e sociale che ancora una volta deve ritrovare la forza di rimettersi in piedi.
Per aiutare concretamente le comunità più colpite dal nubifragio abbiamo intenzione di mettere in atto delle modalità di donazione in denaro destinate a dei progetti specifici da individuare nelle prossime ore.
Certi della vostra fiducia e collaborazione vi segnaliamo l'IBAN destinato alla raccolta fondi:

BANCA DI ....

Ringraziamo di cuore tutti quelli che vorranno contribuire e che parteciperanno alle manifestazioni specifiche per la raccolta fondi, in fase di programmazione.",2.7 Raccolta Beni fuori dalla Sardegna::6. NOTIZIE
230,Raccolta beni - Tuili,2013-11-20 17:42:00,106022,Tuili,Medio Campidano,Raccolta beni organizzata dalla Pro Loco di Tuili.,2.1 Raccolta beni
229,Disponibilità mezzi pesanti a Olbia,2013-11-20 17:39:00,104017,Olbia,Olbia-Tempio,"Ditta di trasporti e mezzi pesanti ad Olbia mette a disposizione:
camion, gru, recupero auto",2.2 Mezzi di trasporto
227,Centro di raccolta beni Nuoro,2013-11-20 17:35:00,91051,Nuoro,Nuoro,Centro di raccolta presso i locali di... Nuoro,2.1 Raccolta beni
226,Alimenti senza Glutine - Nuoro,2013-11-20 17:33:00,91051,Nuoro,Nuoro,A Nuoro si raccolgono alimenti senza glutine che verranno trasportati a Onanì,2.1 Raccolta beni::2.4 Cibo e pasti
225,Centro di raccolta Olbia,2013-11-20 17:33:00,104017,Olbia,Olbia-Tempio,"Centro di raccolta beni presso i locali dell'azienda .... di Olbia

Orari
Tutti i giorni ore 9.00-13.00 e 16.00-19.00.",2.1 Raccolta beni
224,Centro di raccolta Oristano,2013-11-20 17:30:00,95038,Oristano,Oristano,"Centro di raccolta beni presso i locali dell'azienda... ad Oristano

Orari
Mercoledì: 16.00-19.30  giovedì: 9.30-13.00 e 16.00-19.30  venerdì: 9.30-13.00",2.1 Raccolta beni
223,A disposizione 1 furgone per trasporti da Gonnosfanadiga verso il Nord,2013-11-20 17:27:00,106007,Gonnosfanadiga,Medio Campidano,"Gonnosfanadiga. A disposizione 1 furgone per trasporto merce. Disponibile a partire, se avvisato per tempo, venerdì, sabato e/o domenica.",2.2 Mezzi di trasporto
221,Raccolta beni - Silanus,2013-11-20 17:28:00,91083,Silanus,Nuoro,"Raccolta di indumenti e alimenti a Silanus a partire da oggi 20 Novembre. Gli orari:
Mattina 9-12
Pomeriggio 16-18",2.1 Raccolta beni
222,Centro di raccolta Villacidro,2013-11-20 17:21:00,106025,Villacidro,Medio Campidano,"Centro di raccolta beni presso i locali di... a Villacidro 

Orari
Mercoledì: 16.15-20.00  giovedì: 8.00-13.00 e 16.15-20.00  venerdì: 8.00-13.00",2.1 Raccolta beni
220,"Dorgali, 4 pedane libere su un furgone per trasporto verso il Nord",2013-11-20 17:24:00,91017,Dorgali,Nuoro,Dorgali: 4 pedane libere su un furgone per trasporto verso il Nord,2.2 Mezzi di trasporto
218,Raccolta materiali da destinare agli sfollati,2013-11-20 17:13:00,92051,Quartu Sant'Elena,Cagliari,"Giovedì 21 Novembre dalle ore 17.00 alle ore 21.00 sarà possibile portare presso Quartu Sant'Elena materiale da destinare agli sfollati a seguito delle alluvioni di questi giorni.
Si accettano solo: giubbotti, coperte, biancheria intima, tutto lavato e piegato, alimentari a lunga conservazione compresi alimentari per bambini",2.1 Raccolta beni
217,offresi alloggio e pasti caldi-casa privati  Sassari,2013-11-20 17:23:00,90064,Sassari,Sassari,"SS offresi camera vestiti(anche per bambini piccoli), un posto caldo cibo dispobili a venire a prendere",2.3 Posti letto
216,Disponibilità di un camion e una gru,2013-11-20 17:15:00,92015,Decimomannu,Cagliari,Messi a disposizione per trasporti 1 camion e 1 gru.,2.2 Mezzi di trasporto
215,Emergenza medicinali - Assemini,2013-11-20 17:20:00,92003,Assemini,Cagliari,"Al Centro di raccolta Assemini di.... I volontari segnalano necessità dei seguenti generi: 
Acqua ossigenata 
Garze 
Cerotti
Scope per spazzare l'acqua",6. NOTIZIE
214,Raccolta beni Serramanna,2013-11-20 17:20:00,106018,Serramanna,Medio Campidano,"Contemporaneamente alla raccolta in ... un gruppo sarà disponibile DALLE ORE 17.00 ALLE ORE 20.00 presso ... per smistare tutto ciò che arriverà.
- IMPORTANTE -
Chiunque voglia venire per aiutare nello smistamento è ben accetto.
Cosa serve:

- Alimenti a lunga conservazione (anche e soprattutto per celiaci)

- Molta acqua

- Attrezzatura da lavoro (incerati, stivali di gomma, pale, stivali, guanti).

- Medicinali generici.

- Lenzuola, asciugamani, cuscini, stufe.

- Materiale scolastico per bambini (non testi scolastici).",2.1 Raccolta beni
213,Centro di raccolta Elmas,2013-11-20 17:19:00,92009,Cagliari,Cagliari,"Raccolta beni presso i locali dell'azienda ...
Orari
Mercoledì: 15.00-18.30  giovedì: 8.30-12.30 e 15.00-18.30  venerdì: 8.30-12.30.",2.1 Raccolta beni
211,Centro di raccolta Cagliari,2013-11-20 17:16:00,92009,Cagliari,Cagliari,"Raccolta beni 

Orari
Mercoledì: 15.00-20.00  giovedì: 9.00-13.00 e 15.00-20.00  venerdì: 9.00-12.00.",2.1 Raccolta beni
210,Raccolta beni - Belvì,2013-11-20 17:17:00,91007,Belvì,Nuoro,"Il Comune di Belvì, la .... e le associazioni locali organizzano una raccolta di ''derrate alimentari, indumenti e beni di prima necessità da destinare alle persone colpite dall'alluvione.

La raccolta sarà effettuata presso il Centro di Aggregazione sociale a partire dal 21 novembre 2013 nei seguenti orari:

•	Mattina: h 9:30-11:30
•	Pomeriggio: h 15:00-18:00


Si fornisce di seguito un elenco esemplificativo di beni necessari:

olio, pelati, pasta, riso, zucchero, caffè, tonno, biscotti, legumi in scatola, pane carasau, acqua, latte, brande, coperte, sacchi a pelo, asciugamani, thermos, torce, pile, batterie, indumenti caldi per uomo, donna e bambini in buone condizioni, stivali di gomma, prodotti per l'igiene, assorbenti, cotone, shampoo, bagnoschiuma, dentifricio, spazzolino, prodotti per la casa, buste per la spazzatura grandi, stracci, scope, detersivi, guanti, piatti, bicchieri, posate, tovaglie e tovaglioli usa e getta., pale, scope.

Si ringrazia la cittadinanza per la preziosa collaborazione.",2.1 Raccolta beni::2.4 Cibo e pasti::2.6 Altro utile ai soccorsi::6. NOTIZIE
209,Disponibilita Acqua - Dorgali,2013-11-20 17:14:00,91017,Dorgali,Nuoro,Presso Dorgali sono pronte 2 pedane di acqua da portare al Nord e ci comunica che ha a disposizione altre 4 pedane libere nel suo furgone. C'è un punto di raccolta in zona che ha bisogno di trasportare la merce?,2.2 Mezzi di trasporto::2.6 Altro utile ai soccorsi
208,Raccolta Aiuti a Nulvi,2013-11-20 17:14:00,90046,Nulvi,Sassari,"RACCOLTA DI BIANCHERIA – INDUMENTI –VIVERI PER LE PERSONE COLPITE DALL’ALLUVIONE IN SARDEGNA

TUTTO IL MATERIALE RACCOLTO, VERRA’ ORDINATO E INDIRIZZATO NEI CENTRI PREPOSTI. AL MOMENTO CI VENGONO INDICATE QUESTE NECESSITA’ COME PRIORITARIE:
• ACQUA
• MATERASSI
• COPERTE
• LENZUOLA
• ASCIUGAMANI
• ABBIGLIAMENTO (ANCHE USATO, MA PULITO E IN BUONE CONDIZIONI)
• PRODOTTI PER L’IGIENE DELLA CASA
• PRODOTTI PER L’IGIENE PERSONALE
• GENERI ALIMENTARI ( A LUNGA CONSERVAZIONE)
LA RACCOLTA VERRA’ EFFETTUATA A PARTIRE DA DOMANI 21/11/2013 FINO A SABATO 29/11/2013 DALLE ORE 10.00 ALLE ORE 19.00 PRESSO I LOCALI DELL’ORATORIO PARROCCHIALE (PRIMO PIANO, INGRESSO CORSO ROMA).

IMPORTANTE:SONO NECESSARIE ANCHE SCATOLE DI CARTONE PER IMPACCHETTARE IL MATERIALE RACCOLTO, CHI CE LE HA LE CONSERVI, NON LE BUTTI (DOMANI PASSA IL RITIRO DELLA CARTA) E LE CONSEGNI AL PUNTO DI RACCOLTA SUDDETTO E MAGARI AVVISI CHI HA PARENTI CON ATTIVITà COMMERCIALI DI NON BUTTARLE.",2.1 Raccolta beni::2.6 Altro utile ai soccorsi
205,Raccolta beni - Nulvi,2013-11-20 17:11:00,90046,Nulvi,Sassari,"RACCOLTA DI BIANCHERIA – INDUMENTI –VIVERI PER LE PERSONE COLPITE DALL’ALLUVIONE IN SARDEGNA

TUTTO IL MATERIALE RACCOLTO, VERRA’ ORDINATO E INDIRIZZATO NEI CENTRI PREPOSTI. AL MOMENTO CI VENGONO INDICATE QUESTE NECESSITA’ COME PRIORITARIE:
• ACQUA
• MATERASSI
• COPERTE
• LENZUOLA
• ASCIUGAMANI
• ABBIGLIAMENTO (ANCHE USATO, MA PULITO E IN BUONE CONDIZIONI)
• PRODOTTI PER L’IGIENE DELLA CASA
• PRODOTTI PER L’IGIENE PERSONALE
• GENERI ALIMENTARI ( A LUNGA CONSERVAZIONE)

LA RACCOLTA VERRA’ EFFETTUATA A PARTIRE DA DOMANI 21/11/2013 FINO A SABATO 29/11/2013 DALLE ORE 10.00 ALLE ORE 19.00 PRESSO I LOCALI DELL’ORATORIO PARROCCHIALE (PRIMO PIANO, INGRESSO CORSO ROMA).

IMPORTANTE:SONO NECESSARIE ANCHE SCATOLE DI CARTONE PER IMPACCHETTARE IL MATERIALE RACCOLTO, CHI CE LE HA LE CONSERVI, NON LE BUTTI (DOMANI PASSA IL RITIRO DELLA CARTA) E LE CONSEGNI AL PUNTO DI RACCOLTA SUDDETTO E MAGARI AVVISI CHI HA PARENTI CON ATTIVITà COMMERCIALI DI NON BUTTARLE.",2.1 Raccolta beni
204,MONSERRATO - RACCOLTA BENI,2013-11-20 17:07:00,92109,Monserrato,Cagliari,"AGGIORNAMENTO DONAZIONI: NUOVO CENTRO DI RACCOLTA VERIFICATO. SI PREGA DI CONDIVIDERE. GRAZIE. Emergenza alluvione:DA OGGI A SABATO dalle 9 alle 13 e dalle 15 alle 21, presso Monserrato sarà possibile portare beni di primanecessità:- pannolini per bambini, fazzoletti, carta igienica, scottex - prodotti alimentari confezionati: pasta, pane, sughi pronti, cibo in scatola, biscotti, latte a lunga conservazione, omogeneizzati, riso, acqua, merendine - abbigliamento invernale in buone condizioni per bambini giovani e adulti, biancheria intima nuova - biancheria per la casa, soprattutto lenzuola, coperte e asciugamani - detergenti per l’igiene personale e per la casa.Per i bambini: piccoli giochi, quaderni, album, colori e matite.Quanto raccolto sarà portato, direttamente dai volontari o attraverso la Protezione civile, alla popolazione dei comuni colpiti dall’alluvione.",2.1 Raccolta beni
202,Centro Raccolta Trinità D'Agultu,2013-11-20 16:45:00,104026,Trinità d'Agultu e Vignola,Olbia-Tempio,Il Comune di Trinità ha disposto presso l'edificio municipale un centro di raccolta beni.,2.1 Raccolta beni
201,Pizzeria Olbia offre pizza calda dalle 19,2013-11-20 19:00:00,104017,Olbia,Olbia-Tempio,Dalle 19 pizza per chi è senza un tetto.,2.4 Cibo e pasti::6. NOTIZIE
199,Punto di raccolta,2013-11-20 17:01:00,90064,Sassari,Sassari,"Presso Sassari, centro raccolta beni di prima necessità: raccolta di cibo per celiaci e per intolleranti al lattosio.",2.1 Raccolta beni
198,Raccolta beni,2013-11-20 17:03:00,90072,Tissi,Sassari,Al salone parrocchiale di #Tissi dalle 18:00 raccolta beni alimentari e non solo.,2.1 Raccolta beni
197,Raccolta beni,2013-11-20 17:00:00,104017,Olbia,Olbia-Tempio,Nuovo punto di raccolta presso Olbia.,2.1 Raccolta beni
196,San Gavino Sott' acqua,2013-11-20 16:54:00,106014,San Gavino Monreale,Medio Campidano,Raccolta beni - San Gavino Sott' acqua,2.1 Raccolta beni
195,Raccolta beni prima necessità,2013-11-20 16:10:00,95005,Allai,Oristano,"ALLAI RACCOLTA BENI DI PRIMA NECESSITA.
Si comunica che presso BAR PIZZERIA locale ad Allai (OR) stiamo organizzando un CENTRO RACCOLTA. Si raccolgono beni di prima necessità per le popolazioni dei paesi sardi che hanno subito gravi danni dal violento nubifragio.


abbigliamento
intimo
generi alimentari non deperibili
farmaci e prodotti sanitari
detersivi e prodotti per la pulizia
coperte pannolini omogeneizzati 
acqua in bottiglie
prodotti per l'igiene della persona
qualsiasi cosa in buone condizioni vogliate donare.
Raccolta fino a sabato 23 novembre ore 14",2.1 Raccolta beni
194,RACCOLTA BENI A BORTIGALI,2013-11-20 16:43:00,91012,Bortigali,Nuoro,"DALLE ORE 15:00 IN POI VERRA' ALLESTITO UN PUNTO DI RACCOLTA PER LE POPOLAZIONI ALLUVIONATE.

SI POTRANNO CONSEGNARE: INDUMENTI PER ADULTI E BAMBINI, MATERASSI, COPERTE, GIOCATTOLI E BENI ALIMENTARI DI PRIMA NECESSITA' COME LATTE, PASTA, FORMAGGI ETC.",2.1 Raccolta beni
193,POZZOMAGGIORE - RACCOLTA BENI DI PRIMA NECESSITÀ,2013-11-20 16:32:00,90059,Pozzomaggiore,Sassari,"Pozzomaggiore, oggi 20/11/2013 presso Pozzomaggiore è stata organizzata una raccolta destinata alle persone colpite dal'alluvione. Servono:
- coperte, sacchi a pelo, asciugamani, termos 
- indumenti caldi per uomo, donna e bambini in buone condizioni 
- prodotti per l'igiene: assorbenti, cotone, shampoo, bagnoschiuma, dentifricio, spazzolino etc 
- prodotti per la casa: buste per la spazzatura grandi, stracci, scope, detersivi, guanti 
- piatti, bicchieri, posate, tovaglie e tovaglioli usa e getta 
- cibo a lunga conservazione e acqua",2.1 Raccolta beni
192,RACCOLTA BENI A BORTIGALI,2013-11-20 16:27:00,91012,Bortigali,Nuoro,"DALLE ORE 15:00 IN POI VERRA' ALLESTITO UN PUNTO DI RACCOLTA PER LE POPOLAZIONI ALLUVIONATE.

SI POTRANNO CONSEGNARE: INDUMENTI PER ADULTI E BAMBINI, MATERASSI, COPERTE, GIOCATTOLI E BENI ALIMENTARI DI PRIMA NECESSITA' COME LATTE, PASTA, FORMAGGI ETC.",2.1 Raccolta beni
191,Raccolta beni a Mogoro (Or),2013-11-20 16:30:00,95029,Mogoro,Oristano,Centro di raccolta di beni per l'emergenza alluvione installato a Mogoro.,2.1 Raccolta beni
190,Raccolta beni,2013-11-20 16:27:00,104026,Trinità d'Agultu e Vignola,Olbia-Tempio,"Raccolta di beni e indumenti presso il municipio del comune di Trinità d'Agultu.

Dal sito del municipio:
""Si richiede disponibilità a fornire con urgenza stivali e guanti di gomma, scope, pale, scarpe, vestiario da uomo, pannolini, pannoloni, cibi a lunga conservazione. Consegna in Comune.""",2.1 Raccolta beni
189,raccolta beni pro loco bortigali,2013-11-20 16:22:00,91012,Bortigali,Nuoro,"DALLE ORE 15:00 IN POI VERRA' ALLESTITO UN PUNTO DI RACCOLTA PER LE POPOLAZIONI ALLUVIONATE.

SI POTRANNO CONSEGNARE: INDUMENTI PER ADULTI E BAMBINI, MATERASSI, COPERTE, GIOCATTOLI E BENI ALIMENTARI DI PRIMA NECESSITA' COME LATTE, PASTA, FORMAGGI ETC.",2.1 Raccolta beni
188,Raccolta Fondi,2013-11-20 15:57:00,105020,Ulassai,Ogliastra,"Raccolta fondi in tutti gli Esercizi Commerciali del Comune di Ulassai e presso la sede di associazioni locali,
MATTINO: h:8.30-12.00                        
POMERIGGIO: h:16.00-20.00  
collaborando con donazioni di beni di prima necessità.                  
Si segnala l'assoluta necessità dei seguenti indumenti:
Intimo uomo, donna e bambino  Calze  Scarpe e stivali (preferibilmente da uomo).                                     Si ravvisa inoltre l’esigenza di fornire i seguenti articoli:
Cuscini, federe, lenzuola e coperte  - Materassi matrimoniali e singoli. - cibi a lunga scadenza  Coperte, sacchi a pelo  torce batterie pannolini, omogeneizzati e giochi per bambini spazzolini, dentifrici scope, stracci, secchi  pale detersivi vari detergenti intimi assorbenti cotone shampoo bagnoschiuma  buste per la spazzature (grandi)  piatti, posate, tovaglioli e bicchieri usa e getta  
 
Vi InViTiAmO TuTtI a SoStEnErE qUeStA iNiZiAtIvA. 
Il vostro sostegno è importante!",2.1 Raccolta beni
187,"Raccolta nel quartiere Marina, punto raccolta per  iscritti ...",2013-11-20 15:53:00,92009,Cagliari,Cagliari,"Le aziende aderenti a...stanno organizzando una raccolta di beni per le persone colpite dall'alluvione.  Orari di raccolta a... (Marina/Cagliari), dalle 9 alle 12 e dalle 15 alle 20. La raccolta inizia alle 15 del 20 e si chiude alle 12,30 del 22.
I beni cui si ha bisogno sono:
- Abbigliamento e scarpe invernali di ogni genere, uomo, donna, bambino, in particolare intimo. 
- Materassi, coperte e piumoni 
- Prodotti per l'igiene della persona e detersivi per la pulizia della casa e del vestiario. 
- Viveri a lunga scadenza (pasta, scatolette, latte, sugo, ecc.) 
- Giocattoli, carta, matite e tutto ciò che può ridare un sorriso ai più piccoli.
Anche la più piccola offerta di beni può fare la differenza. Vi ringraziamo anticipatamente!",2.1 Raccolta beni
186,Numeri emergenza Uras,2013-11-20 15:45:00,95069,Uras,Oristano,"Il Sindaco informa che in queste ore di emergenza l’amministrazione sta intervenendo dando priorità alle situazioni di maggior rischio e gravità. Rende noto che i numeri per segnalare le emergenze sono, oltre quello fisso del comune ... che però potrebbe non risultare attivo...",4. RIFERIMENTI DI SOCCORSO
185,Numeri emergenza Terralba,2013-11-20 15:15:00,95065,Terralba,Oristano,"CONTATTARE I SEGUENTI NUMERI PER LE EMERGENZE O LA RICHIESTA DI INFORMAZIONI SULLA SITUAZIONE A TERRALBA: 
0783 85 30 244
0783 85 30 223",4. RIFERIMENTI DI SOCCORSO
183,CAGLIARI QUARTIERE VILLANOVA - RACCOLTA BENI DI PRIMA NECESSITA,2013-11-20 19:00:00,92009,Cagliari,Cagliari,"RACCOLTA DI GENERI DI PRIMA NECESSITÀ PER GLI ALLUVIONATI.

Mercoledì 20 dalle 19.00 a Cagliari a disposizione degli studenti e di tutti i cittadini un punto di raccolta per generi di prima necessità da devolvere alle comunità colpite dall'alluvione. 

Si raccoglieranno:

-Alimenti non deperibili (pasta, riso, cibo in scatola etc...)
-Abbigliamento
-Coperte e simili
-Materiale didattico (quaderni, penne, matite etc...)
-Prodotti per pulizie (pale, scope, detersivi etc...)

Dopo la raccolta il materiale sarà consegnato alle associazioni di volontariato che si occuperanno della distribuzione.",2.1 Raccolta beni
182,Cagliari-Raccolta beni,2013-11-20 15:34:00,92009,Cagliari,Cagliari,Raccolta beni di prima necessità Viale La Playa,2.1 Raccolta beni
180,"raccolta beni prima necessità, Mogoro",2013-11-20 15:27:00,95029,Mogoro,Oristano,"presso la sede della PRO LOCO in piazza Giovanni XXIII a Mogoro stiamo raccogliendo beni di prima necessità quali acqua potabile, cibo a lunga conservazione, abiti, coperte, cuscini, attrezzi da lavoro ecc.",2.1 Raccolta beni
178,Raccolta beni,2013-11-20 15:13:00,92097,Villaputzu,Cagliari,"A villaputzu raccogliamo generi alimentari di prima necessità a lunga scadenza, é urgente, il carico partirà a olbia entro venerdì mattina",2.1 Raccolta beni
177,Raccolta beni a Belvì,2013-11-20 15:04:00,91007,Belvì,Nuoro,"Il Comune di Belvì e le associazioni locali organizzano una raccolta di derrate alimentari, indumenti e beni di prima necessità da destinare alle persone colpite dall'alluvione.

La raccolta sarà effettuata presso il ... sociale a partire dal 21 novembre 2013 nei seguenti orari:

• Mattina: h 9:30-11:30
• Pomeriggio: h 15:00-18:00

Si fornisce di seguito un elenco esemplificativo di beni necessari:

olio, pelati, pasta, riso, zucchero, caffè, tonno, biscotti, legumi in scatola, pane carasau, acqua, latte, brande, coperte, sacchi a pelo, asciugamani, thermos, torce, pile, batterie, indumenti caldi per uomo, donna e bambini in buone condizioni, stivali di gomma, prodotti per l'igiene, assorbenti, cotone, shampoo, bagnoschiuma, dentifricio, spazzolino, prodotti per la casa, buste per la spazzatura grandi, stracci, scope, detersivi, guanti, piatti, bicchieri, posate, tovaglie e tovaglioli usa e getta, pale, scope.",2.1 Raccolta beni
175,GHILARZA - RACCOLTA BENI PRIMA NECESSITA',2013-11-20 14:38:00,95021,Ghilarza,Oristano,"Vista la grave situazione e l urgenza di portare anche dei piccoli aiuti alle persone in difficoltà a causa di questa nuova tragedia, pub  a Ghilarza si mette a disposizione per raccogliere beni di prima necessità da portare nelle località colpite.tutto ciò che potete donare sarà ben accetto....vestiario...cibi in scatola ...conserve alimentari. ..coperte...medicinali da banco..saponi. ognuno di noi anche se con poco può essere per loro un grande aiuto.grazie a tutti.per ovvi motivi nn accettiamo offerte in denaro...solo beni di prima necessità. Condividete per favore e fate girare.",2.1 Raccolta beni
174,"Raccolta beni di primaria necessità, S.Caterina di Pittinurri",2013-11-20 14:21:00,95019,Cuglieri,Oristano,"Si informa la popolazione che Santa Caterina di Pittinurri partecipa alla raccolta di beni di prima necessità da destinare alle popolazioni e agli sfollati delle zone colpite dal ciclone Cleopatra, insieme al Comune di Cuglieri, alla Proloco di Cuglieri e alle altre associazioni cuglieritane.

Il punto di raccolta è situato presso...e sarà aperto:
oggi, 20/11/2013 dalle 16 alle 19
21/11/2013 mattina: dalle 10 alle 13 pomeriggio dalle 15 alle 18:00

cosa occorre:
1) Abbigliamento invernale di ogni genere, uomo, donna bambino.
2) Indumenti intimi di ogni genere, uomo, donna, bambino.
3) Coperte e piumoni
4) Viveri a lunga scadenza (pasta, riso, pelati, olio, caffè, zucchero, biscotti, tonno, legumi in scatola, acqua, scatolette, latte in polvere, sugo, sale etc. etc.)
5) Prodotti igiene intima
6) Detersivi per pulizia casa e vestiario.
7) Giocattoli di piccole dimensioni, carta, matite, penne, album da disegno, pennarelli e pastelli e tutto ciò che rende meno traumatica la vita dei bambini in questi giorni
Inoltre:
Brande, materassi, sacchi a pelo, asciugamani, thermos, Carta igienica, scottex, tovaglie e tovaglioli, pannolini, omogeneizzati, biancheria, torce, pile, batterie, stivali di gomma, pale , scope, guanti, scarpe, stoviglie di plastica

IMPORTANTISSIMO: SERVONO BENI IN BUONE CONDIZIONI

GRAZIE A TUTTI PER LA COLLABORAZIONE",2.1 Raccolta beni
173,"Associazione Monserrato, raccolta beni",2013-11-20 14:20:00,92109,Monserrato,Cagliari,"Sino a sabato, dalle 9 alle 13 e dalle 15 alle 21, nella sede di associazione a Monserrato in via..sarà possibile portare beni di prima necessità:
pannolini per bambini, fazzoletti, carta igienica, scottex 
prodotti alimentari confezionati: pasta, pane, sughi pronti, cibo in scatola, biscotti, latte a lunga conservazione, omogeneizzati, riso, acqua, merendine 
abbigliamento invernale in buone condizioni per bambini giovani e adulti, biancheria intima nuova 
biancheria per la casa, soprattutto lenzuola, coperte e asciugamani 
detergenti per l’igiene personale e per la casa.
Per i bambini: piccoli giochi, quaderni, album, colori e matite.",2.1 Raccolta beni
172,Raccolta beni Berchidda,2013-11-20 14:23:00,104006,Berchidda,Olbia-Tempio,Aperti i saloni parrocchiali per la raccolta alimentare e di indumenti.,2.1 Raccolta beni
171,COMUNE DI BAUNEI,2013-11-20 14:22:00,105003,Baunei,Ogliastra,"COMUNE DI BAUNEI - RACCOLTA BENI PRIMA NECESSITA' 

Il Comune di Baunei in collaborazione con ...invita tutti a partecipare alla raccolta di beni di prima necessità da destinare ai comuni colpiti dall'alluvione. 
Sede: Sala Consiliare - Via Orientale Sarda - Baunei",2.1 Raccolta beni
170,"Raccolta beni, Esporlatu",2013-11-20 14:15:00,90028,Esporlatu,Sassari,"Esporlatu (SS) 
dal 20/11/2013 dalle ore 9.00 alle 12.00 e dalle 17.00 alle 20.00
raccolta di:
abbigliamento
intimo
generi alimentari non deperibili
farmaci e prodotti sanitari
detersivi e prodotti per la pulizia
coperte
prodotti per l'igiene della persona
qualsiasi cosa in buone condizioni vogliate donare.
Raccolta beni per le vittime dell'alluvione",2.1 Raccolta beni
168,Raccolta beni a Villa San Pietro,2013-11-20 13:39:00,92099,Villa San Pietro,Cagliari,"Villa San Pietro: Emergenza Sfollati -
Alluvione : - affiancati all'unita di crisi di...secondo le ultime informazioni stiamo raccogliendo: lenzuola, coperte, biancheria intima (nuova), abbigliamento bambini, detergenti e alimenti a lunga conservazione. In collaborazione con il comune domani saremo a disposizione tutto il giorno al centro di aggregazione sociale, e la mattina fino alle 13 potrete mettere fuori dalle vostre porte ciò che vorrete donare passerà il mezzo comunale a ritirare il tutto.",2.1 Raccolta beni
167,Raccolta beni Tortolì,2013-11-20 13:30:00,105018,Tortolì,Ogliastra,"Raccolta aiuti umanitari per le vittime del maltempo in Sardegna. Anche Tortolì si unisce all’iniziativa.

La raccolta terminerà venerdì 22, quando i volontari partiranno alla volta di Olbia per consegnare il materiale raccolto. Si accettano ben volentieri: acqua, cibo non deperibile, piatti di plastica, bicchieri, coperte, abiti pesanti, prodotti per l’igiene e qualsiasi tipo di bene utile in questa terribile circostanza.",2.1 Raccolta beni
166,Centro Raccolta a Bosa,2013-11-20 13:25:00,95079,Bosa,Oristano,"A Bosa si informa che è stato attivato presso....a Bosa Marina, un centro per la raccolta di:

- Alimenti a lunga conservazione
- Indumenti invernali
- Coperte 
- Generi per la prima infanzia

(gli indumenti dovranno essere in ottime condizioni anche dal punto di vista igienico sanitario)

La raccolta si effettuerà 
dalle ore 10:00 alle ore 13:00 e dalle ore 15.00 alle ore 19.00

Il personale di... di Bosa si occuperà di recapitare direttamente alle persone che hanno necessità i beni raccolti.",2.1 Raccolta beni
165,"Centro di raccolta beni, Oristano",2013-11-20 11:59:00,95038,Oristano,Oristano,A Oristano il centro di raccolta presso...,2.1 Raccolta beni
163,Punto di raccolta a Carbonia,2013-11-20 11:52:00,107009,Iglesias,Carbonia-Iglesias,"Il punto di raccolta è presso .... 
dalle ore 10:00 alle ore 13:00 e dalla ore 16:00 alle ore 20:00. 
Queste sono le cose che potete portare:
1) Abbigliamento invernale di ogni genere, uomo, donna bambino. 
2) Indumenti intimi di ogni genere, uomo, donna, bambino. 
3) Coperte e piumoni.
4) Viveri a lunga scadenza (pasta, scatolette, latte in polvere, sugo, etc. etc.). 
5) Prodotti igiene intima.
6) Detersivi per pulizia casa e vestiario. 
7) Giocattoli di piccole dimensioni, carta, matite, penne e tutto ciò che rende meno traumatica la vita dei bambini in questi giorni.
Le cose che porterete, anche se usate, devono essere in ottimo stato. Solidarietà non elemosina. 
NON SI ACCETTANO DONAZIONI IN DENARO.",2.1 Raccolta beni
